"WL","Baseline","1003-1","1003-2","1003-3","0104-1","0104-2","0104-3","2004-1","2004-2","2004-3","0405-1","0405-2","0405-3","1105-1","1105-2","1105-3","1805-1","1805-2","1805-3"
"6,130000000000000e+2","6,020771443222890e-3","6,763970220932659e-2","4,944966525343960e-2","5,938144695822120e-2","3,231704981276810e-2","5,759301434118960e-2","2,818102679580630e-2","3,228316598461410e-2","4,494819888206900e-2","3,709427196957110e-2","2,195653719039920e-2","3,773980155349550e-2","2,383482163080550e-2","2,473019321863590e-2","1,695717220328960e-2","2,886809712175100e-2","2,207812368302960e-2","2,569819551168280e-2","1,267459921398240e-2"
"6,140000000000000e+2","6,125810359130781e-3","6,819206396861020e-2","4,975634204596590e-2","5,974856081400980e-2","3,232440100903800e-2","5,742673196692800e-2","2,845808124456150e-2","3,268406460626940e-2","4,506305069839260e-2","3,743475513748040e-2","2,191830344883440e-2","3,757808687441130e-2","2,413946535464130e-2","2,470674923071730e-2","1,720774965201710e-2","2,889621710856360e-2","2,217594182460810e-2","2,584142936168090e-2","1,281329560647410e-2"
"6,150000000000000e+2","6,452454975268920e-3","6,828030873905090e-2","5,013517606144740e-2","6,000954771975610e-2","3,236115092092280e-2","5,752357982592080e-2","2,815830831222340e-2","3,258641627106020e-2","4,509392173715670e-2","3,749257309194210e-2","2,213688332895050e-2","3,750132772251520e-2","2,415553918506490e-2","2,467307437753770e-2","1,725090344557200e-2","2,901963405530050e-2","2,220658925798600e-2","2,571491517594860e-2","1,271386983459720e-2"
"6,160000000000000e+2","6,491102895322859e-3","6,884696203964430e-2","5,029039821766610e-2","6,039029188898630e-2","3,240522198176030e-2","5,753393844488420e-2","2,865744117735470e-2","3,309076279556610e-2","4,492544089923530e-2","3,748193862958440e-2","2,240742505040030e-2","3,790866724866380e-2","2,458336977406440e-2","2,486042903412900e-2","1,739534485724000e-2","2,933996998840980e-2","2,213034111934150e-2","2,573457434025920e-2","1,311679063810270e-2"
"6,170000000000000e+2","6,813696112399480e-3","6,879781214174080e-2","5,037580212648100e-2","6,016126159538920e-2","3,197422128032440e-2","5,751250222064670e-2","2,834301917056610e-2","3,279011240046810e-2","4,517866230189700e-2","3,761146045943630e-2","2,198502484881810e-2","3,751860147817390e-2","2,408383506117390e-2","2,467484761572600e-2","1,737505718220160e-2","2,908460451628530e-2","2,213882919040440e-2","2,578240066138550e-2","1,271802722495420e-2"
"6,180000000000000e+2","6,790910058491410e-3","6,908333491468510e-2","5,027755868757460e-2","6,015001100533900e-2","3,219508898865330e-2","5,760628179523170e-2","2,844847532842270e-2","3,316278741341400e-2","4,569310706752190e-2","3,796691587967750e-2","2,215248917172190e-2","3,764582413087890e-2","2,434650855233890e-2","2,489621562227930e-2","1,763536284538900e-2","2,930068723332040e-2","2,220829693411280e-2","2,590861188472010e-2","1,303779510506140e-2"
"6,190000000000000e+2","7,183285613843550e-3","6,870836338349550e-2","5,038530496775840e-2","6,009795678470320e-2","3,225023882120490e-2","5,756427373789000e-2","2,844351227591060e-2","3,285305689873060e-2","4,525711910447720e-2","3,773904450882200e-2","2,214919818050400e-2","3,733005712918590e-2","2,415086309484490e-2","2,465217896611870e-2","1,719493269984480e-2","2,918018839324780e-2","2,182294135218080e-2","2,557966254597840e-2","1,257826108969960e-2"
"6,200000000000000e+2","7,306438456550160e-3","6,854234094167461e-2","5,007451142271880e-2","6,022490159447120e-2","3,229713333567720e-2","5,721122009303640e-2","2,840633484932700e-2","3,295584814805390e-2","4,559860833976980e-2","3,770305923350070e-2","2,218159585730730e-2","3,740002481563410e-2","2,399417896267440e-2","2,473111904448170e-2","1,706606603663800e-2","2,918873654539780e-2","2,193630000030560e-2","2,573791200132970e-2","1,261857925899360e-2"
"6,210000000000000e+2","7,460654416917750e-3","6,836121428419700e-2","5,004011318065940e-2","5,983973235183340e-2","3,209228795820560e-2","5,705128067294550e-2","2,825372287065050e-2","3,297585233239740e-2","4,547398297642780e-2","3,779276694339660e-2","2,180163428411860e-2","3,742957454131810e-2","2,373886497906160e-2","2,462823443995540e-2","1,711695418475560e-2","2,923199546775870e-2","2,184033590206600e-2","2,556605907590610e-2","1,246117084382790e-2"
"6,220000000000000e+2","7,792929474534109e-3","6,795107014537310e-2","4,953654746254480e-2","5,917226260078340e-2","3,179739221054350e-2","5,680915716687120e-2","2,813702863950110e-2","3,273808039944680e-2","4,508356441303410e-2","3,766991632308150e-2","2,143985916361770e-2","3,703679623152510e-2","2,359772843266220e-2","2,424766839688690e-2","1,693996690334760e-2","2,882171040760540e-2","2,179977429464930e-2","2,537591123442630e-2","1,230697599852740e-2"
"6,230000000000000e+2","7,851591724607010e-3","6,768956353848600e-2","4,941712895276080e-2","5,892393252599530e-2","3,193843707483610e-2","5,697918495151510e-2","2,817607896117520e-2","3,283865868548630e-2","4,526993408645030e-2","3,783302022097010e-2","2,163192078417560e-2","3,687943962935370e-2","2,354207589155180e-2","2,428990567226940e-2","1,658650188200070e-2","2,894826442515150e-2","2,162383352279830e-2","2,557534744717120e-2","1,214306130219280e-2"
"6,240000000000000e+2","7,999690712458739e-3","6,723797588293240e-2","4,897441147947440e-2","5,872811873591640e-2","3,161418045776770e-2","5,708874316498580e-2","2,801493930897450e-2","3,247539229204010e-2","4,506526156488720e-2","3,767042773477760e-2","2,152207779251460e-2","3,645570019068330e-2","2,327985329990280e-2","2,403103411600530e-2","1,647528834363880e-2","2,861480434914690e-2","2,156703596195950e-2","2,529781690620460e-2","1,226864323433450e-2"
"6,250000000000000e+2","8,280742074432760e-3","6,670596420851830e-2","4,820995112633540e-2","5,794569029123220e-2","3,144157982608880e-2","5,662279290319260e-2","2,800381717551060e-2","3,234120449915680e-2","4,488879581034670e-2","3,728656328909360e-2","2,101934856280250e-2","3,660510041021090e-2","2,286751708573140e-2","2,384837149009590e-2","1,644569601436280e-2","2,836156825297880e-2","2,121706565522910e-2","2,541673476061100e-2","1,195405371174640e-2"
"6,260000000000000e+2","8,552500529234810e-3","6,572414125270480e-2","4,756119515112830e-2","5,744493832638090e-2","3,108836144265930e-2","5,625169980970150e-2","2,787189277694620e-2","3,204182865189870e-2","4,461641275876970e-2","3,720964593609990e-2","2,074445446958250e-2","3,637327848004810e-2","2,253592735757250e-2","2,364312405627380e-2","1,623832184033350e-2","2,810518715265880e-2","2,096867249112980e-2","2,494551661890150e-2","1,176039041111940e-2"
"6,270000000000000e+2","8,634615598271470e-3","6,503185042922870e-2","4,687712300602230e-2","5,659544160575590e-2","3,101826027740540e-2","5,633165152107040e-2","2,757667568191190e-2","3,204130248829590e-2","4,444479694653930e-2","3,704881304884080e-2","2,091990285176260e-2","3,636750970842080e-2","2,255502330149940e-2","2,358568916974470e-2","1,599737548304330e-2","2,807950215491140e-2","2,077569039021410e-2","2,498930327951380e-2","1,163199674263950e-2"
"6,280000000000000e+2","9,097361436968021e-3","6,410866104762821e-2","4,610714811359610e-2","5,533939293953630e-2","3,049257365309990e-2","5,575176425432800e-2","2,716083792315040e-2","3,132857687444680e-2","4,365465109311740e-2","3,662492101254690e-2","2,022246946936710e-2","3,574561878753070e-2","2,202877274969690e-2","2,296436087987010e-2","1,549302810756840e-2","2,759582659915850e-2","2,043442158363950e-2","2,446257740119900e-2","1,120774844882550e-2"
"6,290000000000000e+2","9,205145632319699e-3","6,339788688833050e-2","4,539672801413870e-2","5,530386660214150e-2","3,038394236140470e-2","5,541082353296830e-2","2,695837249654890e-2","3,086190135872910e-2","4,358355496488520e-2","3,629333399648860e-2","2,001628133558940e-2","3,564936309158500e-2","2,174239104693890e-2","2,303597294989740e-2","1,571836879390510e-2","2,761484045876920e-2","2,043321870551200e-2","2,454652112990840e-2","1,097857733167950e-2"
"6,300000000000000e+2","9,246598364677579e-3","6,289691643591370e-2","4,499377961982960e-2","5,467034791414330e-2","3,041344906710820e-2","5,490163149346490e-2","2,684798239402620e-2","3,090744889800520e-2","4,353143286961020e-2","3,613409981545640e-2","2,038055502320750e-2","3,574931649598240e-2","2,196075085484740e-2","2,269096561067700e-2","1,554052941555030e-2","2,767928368309840e-2","2,038790137682560e-2","2,425028892206560e-2","1,122002187699380e-2"
"6,310000000000000e+2","9,629531549785680e-3","6,205442391231470e-2","4,433118644514530e-2","5,353803394151880e-2","2,984846252938230e-2","5,479240755659510e-2","2,646308268059470e-2","3,053484518201220e-2","4,296069080742450e-2","3,549780680004800e-2","1,994639914062120e-2","3,551689071848070e-2","2,158076939156850e-2","2,263292680889340e-2","1,495348028109140e-2","2,744919771015640e-2","2,002712971003360e-2","2,422486012712540e-2","1,085697255571160e-2"
"6,320000000000000e+2","9,711703356373880e-3","6,157377121090580e-2","4,387527188232720e-2","5,315063607970120e-2","2,990521430312230e-2","5,432440161888680e-2","2,614831567960600e-2","3,049831722184870e-2","4,264909347361920e-2","3,538557402563770e-2","2,010951673461390e-2","3,574768205100260e-2","2,169545882352840e-2","2,280963024793260e-2","1,493730592334780e-2","2,736408071253780e-2","2,010230148068890e-2","2,414547561658780e-2","1,089235074969070e-2"
"6,330000000000000e+2","9,835901829798091e-3","6,113676491909330e-2","4,339107107525510e-2","5,285017534783810e-2","2,967776388669440e-2","5,417825911875980e-2","2,632521650161140e-2","3,025509380907640e-2","4,280194078187190e-2","3,523422371530180e-2","2,052338921749180e-2","3,575951069380610e-2","2,172383050138870e-2","2,283824390421720e-2","1,472131793407900e-2","2,752259464547530e-2","2,018878187833920e-2","2,415465678347180e-2","1,108687809941180e-2"
"6,340000000000000e+2","1,009943848351000e-2","6,076099309858050e-2","4,293816426641290e-2","5,231484239263020e-2","2,917125242900360e-2","5,381424447570890e-2","2,621574667847470e-2","2,976639817544900e-2","4,226976534138080e-2","3,507399811565950e-2","2,040039482019350e-2","3,587143381781190e-2","2,189054191507160e-2","2,268428266465390e-2","1,459326726830100e-2","2,724439908445550e-2","2,007258996522880e-2","2,420792000892000e-2","1,078250058530240e-2"
"6,350000000000000e+2","1,025741241907040e-2","6,063764776041050e-2","4,297607507623350e-2","5,233960870975400e-2","2,924774399021200e-2","5,403581664665420e-2","2,576655079415450e-2","2,975098598679210e-2","4,217745824639270e-2","3,493914895574000e-2","2,053712194643210e-2","3,607532336703020e-2","2,231825164720790e-2","2,282214431785490e-2","1,480574358886010e-2","2,714840949262970e-2","2,010537271898570e-2","2,428850202786380e-2","1,087612227526200e-2"
"6,360000000000000e+2","1,038948494623160e-2","6,066448901963770e-2","4,299101549953530e-2","5,234162420453940e-2","2,937069913509290e-2","5,372286150617870e-2","2,595889632068780e-2","2,978460655809750e-2","4,215311011716480e-2","3,488796616627440e-2","2,096998047622890e-2","3,694778373264180e-2","2,264910165734480e-2","2,278450244123590e-2","1,465731355724250e-2","2,755129760468290e-2","2,039310772819510e-2","2,451124904055910e-2","1,097453709843440e-2"
"6,370000000000000e+2","1,056083355831420e-2","6,101013280873900e-2","4,322887801427620e-2","5,280526502862210e-2","2,925041397452420e-2","5,376279612330780e-2","2,624937605067070e-2","2,961120547339960e-2","4,230522883648490e-2","3,491163347367930e-2","2,147517953890220e-2","3,702330150976460e-2","2,302932814114060e-2","2,269706221458050e-2","1,511486732689550e-2","2,757414151191160e-2","2,077786067919590e-2","2,460271515962820e-2","1,107640883003300e-2"
"6,380000000000000e+2","1,068145194370740e-2","6,171869723252130e-2","4,392552081700170e-2","5,349417717990820e-2","2,988173878172610e-2","5,431360126547260e-2","2,647692589478940e-2","3,002285304656060e-2","4,267963407271720e-2","3,524903723513640e-2","2,196144322762330e-2","3,792850035689550e-2","2,407126660206390e-2","2,322448131705550e-2","1,540938027446000e-2","2,808324055514950e-2","2,079024810047860e-2","2,488133385822310e-2","1,119344989284860e-2"
"6,390000000000000e+2","1,097861327844420e-2","6,245723059083870e-2","4,464374582877480e-2","5,409468796916800e-2","2,960335953955200e-2","5,447930588317840e-2","2,680394568885240e-2","3,018619571702950e-2","4,281738899203570e-2","3,553996874881330e-2","2,268111279204080e-2","3,857156813738510e-2","2,425393523966950e-2","2,333881871278590e-2","1,574371760651050e-2","2,815953777012300e-2","2,100553702799070e-2","2,502209716582860e-2","1,153747092737930e-2"
"6,400000000000000e+2","1,105037404555660e-2","6,425294672234580e-2","4,610912956018030e-2","5,572289220484810e-2","3,048382310463650e-2","5,466306247079260e-2","2,705114311128910e-2","3,100120667196850e-2","4,362349946126130e-2","3,599060453379130e-2","2,375414929286890e-2","3,937190032840080e-2","2,547690986112530e-2","2,409744255882350e-2","1,614613127755070e-2","2,863356695272430e-2","2,121180537735360e-2","2,548366787303530e-2","1,200668523135900e-2"
"6,410000000000000e+2","1,113345524968830e-2","6,621102254260500e-2","4,766610837990030e-2","5,736597390569130e-2","3,095194870425570e-2","5,580716394952610e-2","2,808459432767560e-2","3,172112848405280e-2","4,415093064728940e-2","3,707845791207070e-2","2,463813255071410e-2","4,009516050741760e-2","2,613109537820360e-2","2,459577219180820e-2","1,674671637539640e-2","2,929796706875740e-2","2,171034451939090e-2","2,581589217750420e-2","1,245028687680680e-2"
"6,420000000000000e+2","1,141545771589410e-2","6,811087011132359e-2","4,964031077369480e-2","5,933370336763390e-2","3,192846191051460e-2","5,629582608542880e-2","2,852901208347440e-2","3,217328699953730e-2","4,476380900192160e-2","3,757071388730530e-2","2,544638577625030e-2","4,072576350236070e-2","2,691605915567410e-2","2,503780721131870e-2","1,733493218838830e-2","2,978813965012610e-2","2,223038888735980e-2","2,622009870854640e-2","1,289022502723930e-2"
"6,430000000000000e+2","1,162710477426010e-2","7,061815682948960e-2","5,194063596088160e-2","6,181329344214060e-2","3,271115389079030e-2","5,702940685401140e-2","2,930307198432700e-2","3,326032883728250e-2","4,591788346845600e-2","3,872207361105560e-2","2,636655614617560e-2","4,213550697121340e-2","2,802222265290520e-2","2,584619121997010e-2","1,815151916526810e-2","3,042779036508730e-2","2,263533452107060e-2","2,676477229292790e-2","1,337221891113510e-2"
"6,440000000000000e+2","1,186994759130630e-2","7,340513547885299e-2","5,451716346204510e-2","6,471808585122070e-2","3,371023634677720e-2","5,789206004606840e-2","3,049792527162080e-2","3,458637211652580e-2","4,732286210257360e-2","3,970308793972600e-2","2,728097966809980e-2","4,296366435713550e-2","2,904909765078440e-2","2,635938005689710e-2","1,913587159082690e-2","3,112901516522520e-2","2,317166453604550e-2","2,751877053731040e-2","1,409151923812930e-2"
"6,450000000000000e+2","1,204606107721560e-2","7,707743781559640e-2","5,791412029030510e-2","6,813288833675370e-2","3,498868808868860e-2","5,947341842039290e-2","3,182185567528050e-2","3,622509819919990e-2","4,829236046042440e-2","4,149908965606900e-2","2,860371524999600e-2","4,411898571016180e-2","3,060915181003330e-2","2,754346229113790e-2","2,022356917298010e-2","3,198254219659990e-2","2,381711519369280e-2","2,821548394366990e-2","1,457615774139830e-2"
"6,460000000000000e+2","1,217244910502880e-2","8,135085031125390e-2","6,190908172390560e-2","7,275000214102560e-2","3,630003163600620e-2","6,120443280444570e-2","3,325439778032350e-2","3,799144641530610e-2","5,036721211202830e-2","4,341327019462840e-2","3,008836273544080e-2","4,553030047147090e-2","3,213362438870530e-2","2,854595827037420e-2","2,142891800727200e-2","3,338122969892320e-2","2,480748049866610e-2","2,927569671238860e-2","1,595883411320720e-2"
"6,470000000000000e+2","1,219288828787660e-2","8,665309484411080e-2","6,692024033434730e-2","7,745826319898150e-2","3,835844833967630e-2","6,338682893401820e-2","3,546765913987380e-2","4,038150158263230e-2","5,266749720056490e-2","4,575137943830270e-2","3,208414234020660e-2","4,703439148055970e-2","3,408964462039880e-2","2,984572947676400e-2","2,314739156793430e-2","3,462545319584760e-2","2,599585813915510e-2","3,064498970078190e-2","1,750065718232750e-2"
"6,480000000000000e+2","1,262897932112470e-2","9,234451276662610e-2","7,225727662750090e-2","8,346918356038550e-2","4,043814816213980e-2","6,532111675833940e-2","3,761524394867320e-2","4,259031999881170e-2","5,481185582449690e-2","4,818439115931000e-2","3,373812710154430e-2","4,864362037645490e-2","3,570407144668920e-2","3,127017854663520e-2","2,472046803516460e-2","3,585015105138400e-2","2,725588754159040e-2","3,154574871439240e-2","1,857548103775180e-2"
