"WL","Baseline","1506-1","1506-2","1506-3","2306-1","2306-2","2306-3","2906-1","2906-2","2906-3","0607-1","0607-2","0607-3","1307-1","1307-2","1307-3","2007-1","2007-2","2007-3","2707-1","2707-2","2707-3","0308-1","0308-2","0308-3"
"6,040000000000000e+2","2,383099669029300e-3","4,671081910639630e-2","4,464541400635270e-2","3,870489516086290e-2","4,520831648194790e-2","4,388010595233530e-2","5,095679586707480e-2","5,483487612603890e-2","4,841194696023260e-2","4,134003403334110e-2","5,351801928655270e-2","3,592689502238810e-2","5,041667009400340e-2","3,982778480875620e-2","4,157418167839320e-2","4,091456181841200e-2","4,674714818757710e-2","4,783180139612890e-2","4,826004013699570e-2","6,492906790002941e-2","6,102751683441390e-2","5,994867492532070e-2","5,229782240424470e-2","4,563391094759010e-2","4,012719665081050e-2"
"6,050000000000000e+2","2,692656283763350e-3","4,753599066143670e-2","4,561625957736070e-2","3,936868755401190e-2","4,630802074823070e-2","4,508385911827860e-2","5,208446837602880e-2","5,569603697288510e-2","4,916919700842640e-2","4,226082867532870e-2","5,475900292686140e-2","3,688098168210520e-2","5,168146732492270e-2","4,126774615079440e-2","4,302541613472200e-2","4,242472008270950e-2","4,814802064889850e-2","4,903743462414910e-2","4,987009575462450e-2","6,717360745391500e-2","6,326018871855110e-2","6,224532311389550e-2","5,366612871812000e-2","4,709800202558830e-2","3,511677446436440e-2"
"6,060000000000000e+2","2,790017015883290e-3","4,860742502706960e-2","4,655116162785410e-2","4,029323389067420e-2","4,768323425310240e-2","4,636398812348350e-2","5,313395828100660e-2","5,690614385994520e-2","5,010462671992870e-2","4,371440582793120e-2","5,600746557897030e-2","3,797119527531900e-2","5,294362089508990e-2","4,261518429782280e-2","4,419481436722970e-2","4,378382046611070e-2","4,963544374368450e-2","5,072705865245640e-2","5,133027741724990e-2","6,950100964920300e-2","6,554199894807540e-2","6,458724046744230e-2","5,514737631280690e-2","4,844486524626220e-2","4,219383718562170e-2"
"6,070000000000000e+2","2,853034426068800e-3","4,967352797772420e-2","4,773781473820230e-2","4,126744531387530e-2","4,900004587544090e-2","4,752661269052510e-2","5,465987527952490e-2","5,828078392036850e-2","5,144250834341140e-2","4,482466213462740e-2","5,715185574178260e-2","3,925796710087600e-2","5,443379696392380e-2","4,384361927462180e-2","4,563343385283260e-2","4,533417833242970e-2","5,105953027417420e-2","5,237124443019590e-2","5,293586557841130e-2","7,167963628067650e-2","6,744486285047960e-2","6,667676512796160e-2","5,664800314756030e-2","4,983043454492850e-2","4,362178616695420e-2"
"6,080000000000000e+2","2,880096205537650e-3","5,046746049143040e-2","4,862106185794300e-2","4,236010378484660e-2","5,015358312408860e-2","4,859572416370310e-2","5,598961519213490e-2","5,930629659977520e-2","5,249538499747020e-2","4,576542342744480e-2","5,817770236247770e-2","4,028349791618850e-2","5,552728362461970e-2","4,518723763830740e-2","4,673813830004890e-2","4,665076321110480e-2","5,264951358202700e-2","5,394013163529790e-2","5,422950006608380e-2","7,365531809347051e-2","6,938079134846881e-2","6,852733977415650e-2","5,821228341501050e-2","5,121393009140650e-2","4,486703574584710e-2"
"6,090000000000000e+2","3,021896875614270e-3","5,115276741046920e-2","4,965419117985350e-2","4,296937913313610e-2","5,101297881364050e-2","4,991852354287860e-2","5,707736954926120e-2","6,042503440779040e-2","5,349266324083500e-2","4,686581143802260e-2","5,948696021219300e-2","4,109234030708150e-2","5,661671647740410e-2","4,626436960286350e-2","4,796230567771660e-2","4,768504851073720e-2","5,382196962637330e-2","5,524704724308700e-2","5,551987114407250e-2","7,566493237223699e-2","7,128469750676770e-2","7,062813913452870e-2","5,931589465811770e-2","5,235516591900630e-2","4,579282809793030e-2"
"6,100000000000000e+2","3,376019987046760e-3","5,132321664763840e-2","4,986407826920320e-2","4,351303831973520e-2","5,187960185395110e-2","5,063083734499610e-2","5,771712829528260e-2","6,093842811662720e-2","5,414569190271930e-2","4,756548890927190e-2","6,011120794354110e-2","4,172308385146700e-2","5,739949680250330e-2","4,687496502487880e-2","4,866635450775650e-2","4,839741155362550e-2","5,478442694934210e-2","5,641910275936680e-2","5,654225370700650e-2","7,705038888456920e-2","7,273808964652750e-2","7,196500212511460e-2","6,010987554223610e-2","5,319656446696440e-2","4,664889635987650e-2"
"6,110000000000000e+2","3,467119643436160e-3","5,199258026457510e-2","5,061997215864930e-2","4,420748102534600e-2","5,288910275858000e-2","5,144756169445640e-2","5,854515825314850e-2","6,178328930206990e-2","5,478615889067870e-2","4,829388147849800e-2","6,082150386058550e-2","4,241804743058230e-2","5,843678349412270e-2","4,781678119948430e-2","4,943057709936980e-2","4,926644804963310e-2","5,568488517927490e-2","5,751474006167800e-2","5,746869103525780e-2","7,856151327573670e-2","7,406007548622910e-2","7,315205313612299e-2","6,130510881858210e-2","5,418945776233890e-2","4,740922388499340e-2"
"6,120000000000000e+2","3,630301844229020e-3","5,229488910262150e-2","5,125361837151990e-2","4,449727033139540e-2","5,332350156052420e-2","5,206260077315410e-2","5,922572674574120e-2","6,249412305991090e-2","5,529335944599880e-2","4,884301370879680e-2","6,127629868165420e-2","4,314518792190240e-2","5,901725615672900e-2","4,871539934369960e-2","5,014604810469510e-2","5,013981171245390e-2","5,655932697891340e-2","5,828312142315380e-2","5,808634689944520e-2","7,963828397354469e-2","7,516083990209011e-2","7,424493384648139e-2","6,201330930609550e-2","5,494472191366140e-2","4,808500603271560e-2"
"6,130000000000000e+2","3,560209080057360e-3","5,301759654744780e-2","5,193739361191410e-2","4,525268603353940e-2","5,429319645877880e-2","5,280812258140990e-2","5,993233422990670e-2","6,324635101651910e-2","5,597470604695220e-2","4,942998525320850e-2","6,238779492026630e-2","4,372340177340190e-2","5,974491829062300e-2","4,941860098377340e-2","5,081339407332060e-2","5,100517116712770e-2","5,733410669549470e-2","5,913758648985990e-2","5,890700649040020e-2","8,094518569194650e-2","7,646475964152070e-2","7,548165509411350e-2","6,316282438198080e-2","5,573384053247860e-2","4,880376902635680e-2"
"6,140000000000000e+2","3,861614405098600e-3","5,303214907028820e-2","5,198805785328330e-2","4,545374095587900e-2","5,426131354606570e-2","5,304215450014860e-2","6,030285082952960e-2","6,323389970330880e-2","5,642530797176550e-2","4,982164378603520e-2","6,266360463244270e-2","4,394274672489820e-2","5,995266943727540e-2","4,961314313122510e-2","5,120855897555920e-2","5,108237710084450e-2","5,775643331270800e-2","5,949568750696050e-2","5,950318619094490e-2","8,146699142815899e-2","7,693959463366259e-2","7,591671314753160e-2","6,317264655535890e-2","5,606814584599040e-2","4,889988810793950e-2"
"6,150000000000000e+2","4,305376206384840e-3","5,299359228026670e-2","5,196975302187900e-2","4,525872014837110e-2","5,443798992828210e-2","5,294735348019990e-2","6,020482692918910e-2","6,338530554709750e-2","5,618011438790080e-2","4,972750009078870e-2","6,257581530228970e-2","4,383852089058910e-2","6,012691531149940e-2","4,959121841043410e-2","5,119068812339430e-2","5,139211598712480e-2","5,768450270668290e-2","5,959165215786470e-2","5,941600660335410e-2","8,186726087517650e-2","7,694204057313330e-2","7,601668873763370e-2","6,330842558814760e-2","5,586389928146050e-2","4,888414950335250e-2"
"6,160000000000000e+2","4,427007568429250e-3","5,328560178602130e-2","5,212363179537790e-2","4,521671141415920e-2","5,458090763085760e-2","5,296285589860010e-2","6,039727528218160e-2","6,345063244723420e-2","5,617383025395050e-2","4,978542636479670e-2","6,261610503868370e-2","4,421456752134810e-2","6,014319721977500e-2","4,988616708536520e-2","5,133221024372400e-2","5,131932314232450e-2","5,793870940042640e-2","5,985594584449920e-2","5,959181596627000e-2","8,195477331836979e-2","7,737272490727760e-2","7,637577772852520e-2","6,346351924219761e-2","5,613136688778440e-2","4,910725285467130e-2"
"6,170000000000000e+2","4,574756695674090e-3","5,353880993149220e-2","5,199769507084430e-2","4,530377273971170e-2","5,438890258948180e-2","5,297610646494740e-2","6,037366945381010e-2","6,354961843742430e-2","5,610178830342790e-2","4,986078069962420e-2","6,256370045358341e-2","4,427562225062490e-2","6,029796828080070e-2","4,979624932973830e-2","5,114846309510270e-2","5,138944440767290e-2","5,827204996790330e-2","5,980695888875130e-2","5,941207233066210e-2","8,182757535101890e-2","7,725530061752400e-2","7,637814897310920e-2","6,365837843945470e-2","5,617846474000690e-2","4,903388293693840e-2"
"6,180000000000000e+2","4,659130565086710e-3","5,302830191052220e-2","5,193474412908900e-2","4,550742868773390e-2","5,437143813684880e-2","5,303219802197350e-2","6,023168238963540e-2","6,336183741736920e-2","5,620794083365810e-2","4,973249654217690e-2","6,260403746622930e-2","4,402981698630940e-2","6,000695787052340e-2","4,967543274644770e-2","5,143371578359550e-2","5,116483732038830e-2","5,817535034777030e-2","5,941451868269680e-2","5,950776018104790e-2","8,168368458804920e-2","7,721472930960490e-2","7,619924285582821e-2","6,364739488089030e-2","5,627544047672480e-2","4,898222047513090e-2"
"6,190000000000000e+2","4,773482389362290e-3","5,271043994702520e-2","5,170393264321670e-2","4,522616462063750e-2","5,432455576432480e-2","5,292814365621790e-2","6,016953901071610e-2","6,317912118889470e-2","5,609473723511440e-2","4,983791650132780e-2","6,240304288668630e-2","4,385335929179370e-2","5,997726820146820e-2","4,933159856846450e-2","5,114641649920010e-2","5,084771014162230e-2","5,781320393052370e-2","5,891673484646520e-2","5,935708244893380e-2","8,138433730695150e-2","7,661042297808210e-2","7,571297299049630e-2","6,344162777219760e-2","5,581648095791140e-2","4,855133788705050e-2"
"6,200000000000000e+2","5,281990578282490e-3","5,174906654005720e-2","5,118822830741710e-2","4,461576944775420e-2","5,354627055547430e-2","5,207366097879400e-2","5,933567355792760e-2","6,274728018639020e-2","5,517122135593520e-2","4,912632823236540e-2","6,162671712274080e-2","4,298554040294990e-2","5,931120177076500e-2","4,856888959422390e-2","5,038703172539360e-2","5,018147182501370e-2","5,691556088621540e-2","5,810336238991660e-2","5,831286909743760e-2","8,013814855816240e-2","7,541816007728640e-2","7,453608606582950e-2","6,275627177927121e-2","5,490234225230770e-2","4,782247922190100e-2"
"6,210000000000000e+2","5,491788440956550e-3","5,137525095238140e-2","5,063489208975630e-2","4,404463588161750e-2","5,283667060924100e-2","5,119791543303680e-2","5,836545345378360e-2","6,244548189905880e-2","5,476164909201820e-2","4,846164369340530e-2","6,104822689475670e-2","4,279395724190760e-2","5,854777456948580e-2","4,802558298129040e-2","4,964156892876430e-2","4,953089829863630e-2","5,614667593748580e-2","5,732287051186530e-2","5,755419185365450e-2","7,887600424855230e-2","7,453589602631410e-2","7,360351755783890e-2","6,156723092401140e-2","5,426997605666690e-2","4,702268797566140e-2"
"6,220000000000000e+2","5,515360592518960e-3","5,081393920806710e-2","5,022991148549640e-2","4,379855754372700e-2","5,231350185273910e-2","5,055789881381760e-2","5,796295640023410e-2","6,133092890632560e-2","5,429823614254970e-2","4,798874265621210e-2","6,040913915291890e-2","4,225167808890520e-2","5,802290978583080e-2","4,734092886537510e-2","4,897294327969410e-2","4,889038972008260e-2","5,527954154290210e-2","5,653254402838770e-2","5,688019079917860e-2","7,745440515241350e-2","7,332324631375920e-2","7,233247417646210e-2","6,096990426811770e-2","5,369825222786710e-2","4,622498470224170e-2"
"6,230000000000000e+2","5,712312942158970e-3","4,998672471822240e-2","4,948317224978810e-2","4,302559620145260e-2","5,156146437737060e-2","4,996075522274160e-2","5,715570751436360e-2","6,017382031908120e-2","5,360184730057930e-2","4,738917858102100e-2","5,947716866347320e-2","4,147981811721910e-2","5,716527297630710e-2","4,620017957652790e-2","4,819390641552500e-2","4,785667653357800e-2","5,426247955801380e-2","5,528346732935660e-2","5,578043248174310e-2","7,603842927456619e-2","7,176775532327070e-2","7,053800741829060e-2","5,854503763182530e-2","5,247151112314650e-2","4,607096718854160e-2"
"6,240000000000000e+2","5,903183308466550e-3","4,930520539407920e-2","4,845514114436130e-2","4,212588758817580e-2","5,056438707252930e-2","4,893218868701500e-2","5,599769734293400e-2","5,949838947774710e-2","5,261739057359620e-2","4,624781921863350e-2","5,847918775051440e-2","4,065994451800810e-2","5,601567993438130e-2","4,525991147591490e-2","4,702917129452260e-2","4,662935467067870e-2","5,307560765363230e-2","5,395334598065230e-2","5,455743968294340e-2","7,419157757982920e-2","6,993750098197660e-2","6,882649710005779e-2","5,718912405044100e-2","5,135184513718910e-2","4,381630513987350e-2"
"6,250000000000000e+2","6,191061266928350e-3","4,821058302764950e-2","4,773541095583190e-2","4,108280802420440e-2","4,949934555896040e-2","4,768404659930110e-2","5,470760595782930e-2","5,852110731131170e-2","5,134496137090510e-2","4,535973850337310e-2","5,731485529827020e-2","3,943448694823470e-2","5,486518608774920e-2","4,386744787636950e-2","4,579460812741960e-2","4,525335245155460e-2","5,148744168934510e-2","5,250448018510720e-2","5,293298420797140e-2","7,187768522013430e-2","6,763504312327261e-2","6,666893703780550e-2","5,588749135588660e-2","5,002676365053220e-2","4,264630997543760e-2"
"6,260000000000000e+2","6,371839569212450e-3","4,729419508258670e-2","4,679660331991990e-2","4,033992825818830e-2","4,818478978852730e-2","4,663986446978640e-2","5,344156834356420e-2","5,751355494315280e-2","5,062295759308410e-2","4,409973190759180e-2","5,598653267368220e-2","3,854107392368420e-2","5,369233585445490e-2","4,276412922168240e-2","4,452702683805780e-2","4,402032699525130e-2","4,988252945133780e-2","5,090565350126980e-2","5,157728048835500e-2","6,960310116397279e-2","6,570569119858930e-2","6,465362391078670e-2","5,441731571317180e-2","4,873796237311720e-2","4,105823730135630e-2"
"6,270000000000000e+2","6,585526884496950e-3","4,623748715824710e-2","4,575588755439000e-2","3,919780411001650e-2","4,709775781939470e-2","4,537778355163840e-2","5,226461479449940e-2","5,649168052503310e-2","4,938811296284000e-2","4,297893162819090e-2","5,505067160536070e-2","3,746063471772010e-2","5,242070464462780e-2","4,144650053088330e-2","4,325964006110740e-2","4,270511000270320e-2","4,830165361208850e-2","4,951658441137960e-2","5,005974869064030e-2","6,749129430746270e-2","6,359644902466230e-2","6,260203121643861e-2","5,325998362128140e-2","4,721370860802670e-2","3,979319441496430e-2"
"6,280000000000000e+2","6,809953785950030e-3","4,564412854969770e-2","4,496721213219420e-2","3,843648308766140e-2","4,606061666562250e-2","4,427441978464130e-2","5,093664000754530e-2","5,540408079161720e-2","4,845747307032820e-2","4,214077360907620e-2","5,380693081834250e-2","3,640909433282510e-2","5,128336110778690e-2","4,017630933391280e-2","4,213821256280800e-2","4,166518517547210e-2","4,684758114344590e-2","4,781474045300880e-2","4,869358406627900e-2","6,549792757628450e-2","6,160514897984280e-2","6,030473364373890e-2","5,194657176743710e-2","4,601506697299310e-2","3,840410638584130e-2"
"6,290000000000000e+2","6,928277833323080e-3","4,522577019520170e-2","4,405989126420610e-2","3,760620937427520e-2","4,509436131169800e-2","4,307049585563980e-2","5,015873729112430e-2","5,438155612949380e-2","4,752125691529390e-2","4,114325005642440e-2","5,297186905544600e-2","3,550006883089310e-2","5,022609708920020e-2","3,935833765357590e-2","4,154129157137710e-2","4,056642391763880e-2","4,576419673210420e-2","4,695936827389210e-2","4,752147465819540e-2","6,367426552185210e-2","5,990041382949260e-2","5,872097079142050e-2","5,088675276889520e-2","4,491225201089570e-2","3,749903141138670e-2"
"6,300000000000000e+2","7,244798434027421e-3","4,432725729846400e-2","4,321042903733520e-2","3,702117426423890e-2","4,382703967228170e-2","4,182026014693480e-2","4,884807074291270e-2","5,329267369913950e-2","4,667041026183890e-2","4,027149542392340e-2","5,177221149634020e-2","3,452138834543820e-2","4,917191871979510e-2","3,818909901860540e-2","4,042525937916590e-2","3,954735957777150e-2","4,451224335421080e-2","4,561256036983690e-2","4,629669665887860e-2","6,182443583677220e-2","5,813951984612010e-2","5,724493005667030e-2","4,986813937095320e-2","4,385121221052680e-2","3,632108795840970e-2"
"6,310000000000000e+2","7,299365070367950e-3","4,371068737067400e-2","4,301712110576070e-2","3,653402429284370e-2","4,315584513951180e-2","4,109314476361470e-2","4,829368361962070e-2","5,271798920090290e-2","4,594247545233800e-2","3,953551923547310e-2","5,118504972907530e-2","3,388311269357360e-2","4,844385338565900e-2","3,769725835048690e-2","3,954857199352500e-2","3,888477522392800e-2","4,366696371986850e-2","4,484325506351940e-2","4,571467164347080e-2","6,036290273804600e-2","5,695022631769280e-2","5,596096489530120e-2","4,942229446851120e-2","4,302233765799100e-2","3,569901387779760e-2"
