"WL","Baseline","1008-1","1008-2","1008-3","1708-1","1708-2","1708-3","2408-1","2408-2","2408-3","3108-1","3108-2","3108-3","0709-1","0709-2","0709-3","1409-1","1409-2","1409-3","2109-1","2109-2","2109-3","2809-1","2809-2","2809-3","0610-1","0610-2","0610-3","1210-1","1210-2","1210-3","1910-1","1910-2","1910-3","2610-1","2610-2","2610-3","0411-1","0411-2","0411-3","0911-1","0911-2","0911-3","1611-1","1611-2","1611-3","x column","y column","x column 1","y column 1"
"3,700000000000000e+2","-4,681484077875290e-2","1,508608083852810e-1","1,488488189905840e-1","1,451685401488480e-1","1,334703820493420e-1","1,377736422290880e-1","1,378703630445200e-1","1,097595536985610e-1","1,170584773368700e-1","1,138852224156840e-1","1,204110401691070e-1","1,200856287934090e-1","1,254886920375910e-1","9,932798386166000e-2","9,508399864027550e-2","1,097592043742770e-1","7,476310709645400e-2","7,627861347207830e-2","7,368421661188331e-2","7,909574767700459e-2","7,780263744666829e-2","7,981821189477360e-2","7,109319411848770e-2","7,894229509877571e-2","9,124382662276930e-2","8,186745612514480e-2","7,045784612456101e-2","5,867371949576310e-2","8,567100659198870e-2","8,839826440481410e-2","9,567607859484021e-2","6,656565001912521e-2","8,461033763475070e-2","6,773443525365259e-2","4,016542072201230e-2","5,144115415566450e-2","4,438736065678040e-2","9,339507032581499e-2","6,390277736441390e-2","7,016218320710960e-2","5,420000402009830e-2","5,442316679764830e-2","5,795900541946190e-2","8,078762434829030e-2","8,129572842048490e-2","8,208444833433590e-2","3,812500000000000e+2","1,217591296013731e-1","3,812500000000000e+2","1,293228627225280e-1"
"3,710000000000000e+2","-4,654170202703170e-2","1,534428736243600e-1","1,509030951002470e-1","1,480061014427960e-1","1,360117967360130e-1","1,405197701738210e-1","1,403346847512700e-1","1,116760154444890e-1","1,191247223765670e-1","1,157923813831900e-1","1,226095416879090e-1","1,221245168739540e-1","1,278103102847390e-1","1,010515153995280e-1","9,643980660530450e-2","1,116227571782640e-1","7,592740753090981e-2","7,785618392751829e-2","7,515113988176010e-2","8,076826468215520e-2","7,915427983674501e-2","8,149135092519021e-2","7,267815027208099e-2","8,071129808426490e-2","9,358358995943240e-2","8,309571421236280e-2","7,173727856067830e-2","5,971707394648460e-2","8,701743530081990e-2","9,026746410361499e-2","9,741693561493410e-2","6,804162791707900e-2","8,574453051174059e-2","6,937689868534380e-2","4,174306044264590e-2","5,241786791946690e-2","4,557058589435400e-2","9,502900336955870e-2","6,589276801585430e-2","7,203929826852321e-2","5,541475589215280e-2","5,564676261617700e-2","5,917105020266740e-2","8,193714529055419e-2","8,299503622840949e-2","8,440764015716650e-2","3,828125000000000e+2","1,230465905053013e-1","3,828125000000000e+2","1,306620643525766e-1"
"3,720000000000000e+2","-4,620850261476170e-2","1,559948050968500e-1","1,533453786907420e-1","1,499024940442830e-1","1,381694016238640e-1","1,422534538610010e-1","1,424947659511120e-1","1,132635387209340e-1","1,210172738800460e-1","1,177348179486880e-1","1,244903804433910e-1","1,238669175816650e-1","1,297489766403330e-1","1,028916354968650e-1","9,831860694033870e-2","1,132992650957010e-1","7,734102147377370e-2","7,878834122352370e-2","7,653214692255880e-2","8,210531918586600e-2","8,049281805046840e-2","8,270579344709200e-2","7,400861510281421e-2","8,148571833370470e-2","9,544168289901840e-2","8,430271130991029e-2","7,259126884501200e-2","6,111031399550400e-2","8,851605408301750e-2","9,171066511210410e-2","9,897051356937179e-2","6,961800128532319e-2","8,714126096067930e-2","7,078434822105490e-2","4,249750947555560e-2","5,372386512623890e-2","4,678791099591670e-2","9,660323721671261e-2","6,738096435486970e-2","7,376915236657530e-2","5,663083602037300e-2","5,716100734230380e-2","6,042487233937870e-2","8,376546751625339e-2","8,447804077442010e-2","8,577785539744021e-2","3,843750000000000e+2","1,242802921837798e-1","3,843750000000000e+2","1,319562547697276e-1"
"3,730000000000000e+2","-4,494700331836480e-2","1,577880441299960e-1","1,547142746297850e-1","1,514845179002730e-1","1,393353521839440e-1","1,438562151062970e-1","1,434960547358480e-1","1,139160062654270e-1","1,218848613766940e-1","1,182618401914910e-1","1,252933885057110e-1","1,245556835233270e-1","1,308638268253570e-1","1,035443097899890e-1","9,930856210245930e-2","1,147694419002750e-1","7,802442839588450e-2","7,850838393482299e-2","7,733198706753040e-2","8,246841355325090e-2","8,038676307321990e-2","8,339446723049979e-2","7,437295351418050e-2","8,221361298175360e-2","9,626631132253160e-2","8,447124583021530e-2","7,310774318528230e-2","6,089326732813060e-2","8,922275557164490e-2","9,228098895262110e-2","9,966493158937421e-2","6,981942555856010e-2","8,770401917262261e-2","7,103018535652921e-2","4,272971438038970e-2","5,396346282243620e-2","4,676753972231460e-2","9,737755475383269e-2","6,766020745356130e-2","7,431938358423410e-2","5,670081269265340e-2","5,705940845352130e-2","6,087907145248560e-2","8,460381656776450e-2","8,573573475756230e-2","8,669698984996360e-2","3,859375000000000e+2","1,255918972276991e-1","3,859375000000000e+2","1,333377889677235e-1"
"3,740000000000000e+2","-4,427014378022660e-2","1,594563327756940e-1","1,569427058182790e-1","1,533772988572970e-1","1,407957177520410e-1","1,456952914365340e-1","1,452546194490820e-1","1,152076191865570e-1","1,229864531900040e-1","1,194605006387310e-1","1,268261538411270e-1","1,262469193692530e-1","1,322712930641670e-1","1,047183179956250e-1","1,003995877776810e-1","1,154006267173600e-1","7,900432005292920e-2","7,909735450521869e-2","7,815965899973699e-2","8,374468865946739e-2","8,150474193042370e-2","8,502580812584230e-2","7,509214181598230e-2","8,333767687237021e-2","9,747288728984021e-2","8,523759740677909e-2","7,358272249606141e-2","6,199020649018500e-2","8,998748280324280e-2","9,302461995464011e-2","1,007835917536530e-1","7,091485594591459e-2","8,842664976818381e-2","7,229602953604990e-2","4,331269819887990e-2","5,434903338629440e-2","4,778127858497440e-2","9,857249187178550e-2","6,917042814541401e-2","7,601458846302061e-2","5,815846119621690e-2","5,797999912068950e-2","6,172256672562710e-2","8,625800776818370e-2","8,685963955648990e-2","8,854459607033501e-2","3,875000000000000e+2","1,271403045684913e-1","3,875000000000000e+2","1,349665339691860e-1"
"3,750000000000000e+2","-4,377786895899590e-2","1,611724044415890e-1","1,589920289131250e-1","1,552228096825480e-1","1,426502556675440e-1","1,471541001203570e-1","1,470868232760980e-1","1,171470067291180e-1","1,247002997748850e-1","1,215048900166050e-1","1,281552695144070e-1","1,280032864061240e-1","1,345722518346580e-1","1,064952266983070e-1","1,023244733115400e-1","1,173844643603360e-1","8,053761136833050e-2","7,996840595200240e-2","8,057994977372709e-2","8,452706448874501e-2","8,246856472402899e-2","8,573884101579341e-2","7,690867377100000e-2","8,478238349650461e-2","9,933913318362101e-2","8,602105807616230e-2","7,471757772813910e-2","6,252696616996600e-2","9,127681162120850e-2","9,403195844130910e-2","1,021434014982430e-1","7,223059634829170e-2","8,976140009520971e-2","7,379731593327061e-2","4,444769542957680e-2","5,526740978111040e-2","4,860645317225080e-2","9,971603414554291e-2","7,081064728304920e-2","7,680059923840619e-2","5,877427504119410e-2","5,900153239939820e-2","6,274149250258530e-2","8,769404111501850e-2","8,854694356984670e-2","8,981678774023760e-2","3,890625000000000e+2","1,290994290386389e-1","3,890625000000000e+2","1,370182184129728e-1"
"3,760000000000000e+2","-4,330001437534100e-2","1,628236912407010e-1","1,601131196640900e-1","1,567138544783470e-1","1,441304373619210e-1","1,487170649110950e-1","1,473412600944360e-1","1,175862018093960e-1","1,260883835872550e-1","1,231410359413080e-1","1,297300555176030e-1","1,291143853863790e-1","1,359958859010420e-1","1,077984005061850e-1","1,034861639388360e-1","1,185229346461900e-1","8,108082846963870e-2","7,960348312062230e-2","8,122234261881390e-2","8,550365623530160e-2","8,372791098616859e-2","8,691380106011030e-2","7,773829259595530e-2","8,572610981027430e-2","1,019109447894680e-1","8,718217531220610e-2","7,541941002735610e-2","6,263788527140490e-2","9,253610029602891e-2","9,526567127690770e-2","1,033353571514850e-1","7,289071385467099e-2","9,106710757664659e-2","7,490629786150710e-2","4,502966910802320e-2","5,602177428695610e-2","4,963316815806080e-2","1,013584375310970e-1","7,188421303424020e-2","7,846179563948190e-2","5,988806121174470e-2","5,989738333184210e-2","6,393167069678759e-2","8,882514815246930e-2","8,987711825165890e-2","9,092031553303870e-2","3,906250000000000e+2","1,316411292715013e-1","3,906250000000000e+2","1,396670523223013e-1"
"3,770000000000000e+2","-4,296354688541800e-2","1,645566470779410e-1","1,614066008917560e-1","1,578889541772710e-1","1,454239514598150e-1","1,501966196397020e-1","1,493687604207950e-1","1,186663385789640e-1","1,270658659896040e-1","1,237434662622760e-1","1,309643543452890e-1","1,307303776843260e-1","1,370582541937930e-1","1,089896726263210e-1","1,045565409586550e-1","1,198666279519940e-1","8,237354526422019e-2","8,076723719055630e-2","8,270389882322560e-2","8,689148692718939e-2","8,456147616894310e-2","8,801265135519790e-2","7,884308784440749e-2","8,738171287327861e-2","1,056723232088120e-1","8,868575674155720e-2","7,646067505482230e-2","6,434853066227810e-2","9,491172619887669e-2","9,685380937826110e-2","1,047920040859470e-1","7,444755095927270e-2","9,225597690748950e-2","7,604743837458821e-2","4,599313475881770e-2","5,721539211482620e-2","5,077625955039630e-2","1,024964241822720e-1","7,335275629194930e-2","8,014514584498899e-2","6,085516940860590e-2","6,095171970537680e-2","6,519958576301830e-2","9,013553880827560e-2","9,080746518815059e-2","9,267698723737250e-2","3,921875000000000e+2","1,349145046152585e-1","3,921875000000000e+2","1,430638182182963e-1"
"3,780000000000000e+2","-4,278825030055260e-2","1,658849972660390e-1","1,630885575466480e-1","1,598244085372370e-1","1,467450441939490e-1","1,515556115281830e-1","1,511289811377470e-1","1,201423052179320e-1","1,282063529901370e-1","1,248589891335050e-1","1,326765079470210e-1","1,330609405033190e-1","1,385966887951340e-1","1,106939916225270e-1","1,055939079776070e-1","1,213376251969980e-1","8,321139723463110e-2","8,158170485002890e-2","8,420510129742750e-2","8,819536384614229e-2","8,545098053350170e-2","8,901342612723690e-2","7,981649986281259e-2","8,807665792113070e-2","1,075597350196190e-1","8,962464328881179e-2","7,790791526393970e-2","6,520252338513960e-2","9,768114328485269e-2","9,797369869159680e-2","1,064060669479280e-1","7,549434145442741e-2","9,345355951946080e-2","7,746859998063830e-2","4,703307361966070e-2","5,815237502813080e-2","5,175484770582480e-2","1,038710438783850e-1","7,506617914720890e-2","8,162130528848170e-2","6,210124371942310e-2","6,200274833281670e-2","6,631857672159250e-2","9,177162074773621e-2","9,234486509790101e-2","9,393045560868770e-2","3,937500000000000e+2","1,390249483017793e-1","3,937500000000000e+2","1,473137978408555e-1"
"3,790000000000000e+2","-4,249714921509880e-2","1,671148567952730e-1","1,644485924534620e-1","1,607523839403910e-1","1,478922152840160e-1","1,527828344010590e-1","1,523962838856260e-1","1,211958065395320e-1","1,293075930442320e-1","1,260659101034770e-1","1,338624990704630e-1","1,346104280018700e-1","1,402329696361760e-1","1,117613209462810e-1","1,067770305353460e-1","1,225352764549330e-1","8,435962245668320e-2","8,195858562084341e-2","8,499875082855531e-2","8,865716071282941e-2","8,653801338311910e-2","8,991669407253499e-2","8,074175392717950e-2","8,937712743624899e-2","1,092887032913180e-1","9,029584972914160e-2","7,876694122446050e-2","6,581185789348540e-2","1,003541898646840e-1","9,945945089231179e-2","1,073985291834970e-1","7,685167471419859e-2","9,447095505357990e-2","7,846857861690950e-2","4,826302095030010e-2","5,930892175738810e-2","5,288642143256590e-2","1,055858082047170e-1","7,634370486899870e-2","8,300106200871270e-2","6,267550750618160e-2","6,310078735338660e-2","6,741482149201930e-2","9,334033051129379e-2","9,402210522154290e-2","9,561439451533570e-2","3,953125000000000e+2","1,440177373987886e-1","3,953125000000000e+2","1,524607555786741e-1"
"3,800000000000000e+2","-4,227485731990330e-2","1,683429735648970e-1","1,656813090116520e-1","1,618822188019120e-1","1,488334748408600e-1","1,537104336015710e-1","1,544852957929220e-1","1,223588624175760e-1","1,306691171007260e-1","1,271263250373340e-1","1,350943378847890e-1","1,370212069877130e-1","1,412178051121740e-1","1,128201779047750e-1","1,075201100600120e-1","1,235115232363060e-1","8,534413971775010e-2","8,277351674075790e-2","8,611941901576130e-2","8,952197602805389e-2","8,729999970308890e-2","9,093785392942040e-2","8,180758570309560e-2","9,006938881555680e-2","1,100813831382390e-1","9,169064875751221e-2","7,969121345459480e-2","6,674139738071901e-2","1,026061452687820e-1","1,006189060650840e-1","1,087278141812250e-1","7,740379175771781e-2","9,594025517652960e-2","7,996066835489070e-2","4,928137178867880e-2","6,038441911775230e-2","5,336302338368390e-2","1,067252746300250e-1","7,726160321755499e-2","8,408885615080781e-2","6,401603238345260e-2","6,414875455647760e-2","6,848572528153260e-2","9,455173093931261e-2","9,539100084973939e-2","9,727128311370770e-2","3,968750000000000e+2","1,498699014674871e-1","3,968750000000000e+2","1,584812359090990e-1"
"3,810000000000000e+2","-4,178387673804940e-2","1,693997210586220e-1","1,659759913895120e-1","1,626989379720750e-1","1,499956861954630e-1","1,549988518650750e-1","1,553269389981610e-1","1,226378560802900e-1","1,314332746956100e-1","1,280753840252300e-1","1,359133720139230e-1","1,382030402455060e-1","1,423093744517200e-1","1,135557538365950e-1","1,084134454487370e-1","1,245132668835090e-1","8,595600331268320e-2","8,288464277091990e-2","8,713750780706440e-2","9,048057190574701e-2","8,821756029833371e-2","9,161689368462200e-2","8,275939462125330e-2","9,048500203314430e-2","1,109052542654800e-1","9,216571497339120e-2","8,026985546137579e-2","6,796627563672800e-2","1,047463670587160e-1","1,014536926160860e-1","1,095887601786580e-1","7,861095990706350e-2","9,676560381764730e-2","8,112736085696259e-2","4,943717292972990e-2","6,030784451256620e-2","5,422617881943340e-2","1,076580772154870e-1","7,804090901915931e-2","8,513621097137410e-2","6,454664625420919e-2","6,487607508926150e-2","6,887948014717179e-2","9,541248778639030e-2","9,653108256281440e-2","9,822771796562741e-2","3,984375000000000e+2","1,564907854403728e-1","3,984375000000000e+2","1,652881471551280e-1"
"3,820000000000000e+2","-4,136636346675560e-2","1,701253041872000e-1","1,672022050820460e-1","1,634484899953440e-1","1,505027875300120e-1","1,554398709957250e-1","1,559340509717330e-1","1,237720110863600e-1","1,321370118724960e-1","1,286378103490210e-1","1,368490573206300e-1","1,397255930040220e-1","1,432550902574250e-1","1,145659416274500e-1","1,091336578796350e-1","1,254448385021690e-1","8,687460201417850e-2","8,338765672424840e-2","8,827613590195330e-2","9,100400014944790e-2","8,869733851254010e-2","9,269602626148731e-2","8,358473208357701e-2","9,109232537229320e-2","1,115821138805980e-1","9,313664717533040e-2","8,062731827600179e-2","6,843036197776610e-2","1,059125861825180e-1","1,022269687063450e-1","1,107426319753330e-1","7,970121800144000e-2","9,785328808078990e-2","8,162766718726400e-2","5,026293497572490e-2","6,104864187854790e-2","5,482134193622680e-2","1,089363667223700e-1","7,986641538458890e-2","8,622981203695699e-2","6,570042389136870e-2","6,554269519429480e-2","6,989472047432950e-2","9,706579025111341e-2","9,768946756947930e-2","9,969577735258370e-2","4,000000000000000e+2","1,637284993523512e-1","4,000000000000000e+2","1,727380679134640e-1"
"3,830000000000000e+2","-4,086390820123110e-2","1,709786842676980e-1","1,681780212793910e-1","1,644621902589160e-1","1,515092476778360e-1","1,564027745637320e-1","1,570833290428160e-1","1,243895688942910e-1","1,331009841062010e-1","1,297240184315530e-1","1,377157805207670e-1","1,409375329974990e-1","1,442416438126220e-1","1,153425279135880e-1","1,097438624864990e-1","1,263267048767860e-1","8,762803743607501e-2","8,425903890166750e-2","8,954454312528050e-2","9,142073446446960e-2","8,943323561887080e-2","9,322615404062230e-2","8,383121764536470e-2","9,203190352913160e-2","1,121173499615190e-1","9,358052573549539e-2","8,136576728553170e-2","6,887242323037460e-2","1,097695796551590e-1","1,032166982096230e-1","1,119594635456780e-1","8,016353477552821e-2","9,862160862840560e-2","8,278274512276350e-2","5,101293545832240e-2","6,178003535261780e-2","5,568722201959630e-2","1,097347493743690e-1","8,051689610628101e-2","8,740821464792219e-2","6,629423457574130e-2","6,664035294393519e-2","7,072212134315770e-2","9,809041730033701e-2","9,874879669757939e-2","1,005749772811140e-1","4,015625000000000e+2","1,713789450536922e-1","4,015625000000000e+2","1,806370606937243e-1"
"3,840000000000000e+2","-3,929244582640920e-2","1,709559476883800e-1","1,676100329257450e-1","1,641417066756490e-1","1,509168543409550e-1","1,560641272565490e-1","1,567842740568870e-1","1,242641094605350e-1","1,327101812689670e-1","1,290607094128620e-1","1,380617657412000e-1","1,405039426532710e-1","1,440634071213090e-1","1,153446730632400e-1","1,093966726627560e-1","1,259875837025200e-1","8,692385705823680e-2","8,369298458197600e-2","8,935611521814840e-2","9,121161587062800e-2","8,871121049584461e-2","9,301112033409901e-2","8,381666732176790e-2","9,112204570953800e-2","1,113622231561780e-1","9,363536384520890e-2","8,108373473722000e-2","6,808218530091750e-2","1,095087590046700e-1","1,030741621755830e-1","1,113338439199080e-1","8,010241677605200e-2","9,836744540400670e-2","8,248963366221720e-2","5,048008895977870e-2","6,172981565837870e-2","5,527812596320280e-2","1,100487753542070e-1","8,045685884848110e-2","8,716479187986579e-2","6,648904852045930e-2","6,609514698298720e-2","7,076180964160610e-2","9,833826517590270e-2","9,879218515357070e-2","1,008608663313500e-1","4,031250000000000e+2","1,791965687509970e-1","4,031250000000000e+2","1,887449151220111e-1"
"3,850000000000000e+2","-3,930686858447430e-2","1,723572947655850e-1","1,691684847421590e-1","1,656667769371380e-1","1,525087082551390e-1","1,573601606029910e-1","1,578391225389810e-1","1,255097871994210e-1","1,339301908449950e-1","1,303651832154290e-1","1,392179921936240e-1","1,419922475551600e-1","1,458559107505210e-1","1,162898133254860e-1","1,108197093440100e-1","1,273637925382290e-1","8,806566031196141e-2","8,452959308415530e-2","9,070353990930560e-2","9,250869128277909e-2","9,063551437707299e-2","9,461877656032520e-2","8,461749072673120e-2","9,255886793579531e-2","1,124335565299640e-1","9,471173528933779e-2","8,228746217863379e-2","6,938378264758970e-2","1,108202754570950e-1","1,047509360046990e-1","1,131152815491720e-1","8,202096105658741e-2","9,962474497161939e-2","8,358542374833989e-2","5,180391707428950e-2","6,288944716644170e-2","5,668822221398210e-2","1,115356388804950e-1","8,207076503154829e-2","8,879000426264870e-2","6,799014243602500e-2","6,749832586024400e-2","7,254886330174270e-2","1,002258087621950e-1","1,013244664450740e-1","1,027187081775960e-1","4,046875000000000e+2","1,869090378544473e-1","4,046875000000000e+2","1,967832169406864e-1"
"3,860000000000000e+2","-3,871162702256050e-2","1,728385503685760e-1","1,700735585145950e-1","1,661451296251890e-1","1,536557759482230e-1","1,587259350862580e-1","1,590010418635130e-1","1,272388282300150e-1","1,352468354391440e-1","1,316078371842020e-1","1,402019689869170e-1","1,432507386324870e-1","1,474286333902910e-1","1,179039378054720e-1","1,119363157006160e-1","1,286028075538080e-1","8,913897605738259e-2","8,549116235751360e-2","9,261279487508360e-2","9,298573666597350e-2","9,102584572392581e-2","9,525689526697880e-2","8,571161151514830e-2","9,310287427395029e-2","1,134593978538180e-1","9,517697318148030e-2","8,282814527778560e-2","6,983280373906341e-2","1,101375548951050e-1","1,053862196669340e-1","1,141357565026540e-1","8,283548734715670e-2","1,004585737991920e-1","8,464617449495899e-2","5,208903414738470e-2","6,357929879944730e-2","5,751728668817100e-2","1,127794470393070e-1","8,302923032903261e-2","9,008117110789229e-2","6,880220475095070e-2","6,840966159764179e-2","7,332852313969059e-2","1,012772420905800e-1","1,024645060796040e-1","1,043514562988970e-1","4,062500000000000e+2","1,942391303157052e-1","4,062500000000000e+2","2,044540348577476e-1"
"3,870000000000000e+2","-3,854114036338580e-2","1,741563232858270e-1","1,708084717838260e-1","1,673582086515090e-1","1,547137901885670e-1","1,596593475959830e-1","1,597096284500950e-1","1,278845573202330e-1","1,364074368623080e-1","1,324946346359600e-1","1,417224849545430e-1","1,442040512044260e-1","1,488708402245260e-1","1,187561685653200e-1","1,133840239466340e-1","1,297718653332940e-1","8,988311724028600e-2","8,637253218347501e-2","9,362311064956661e-2","9,369691223471451e-2","9,214144080679530e-2","9,626370493325280e-2","8,666791327907621e-2","9,399320354459480e-2","1,143885586285240e-1","9,623802332648821e-2","8,375744849821400e-2","7,071203490473800e-2","1,110739241862270e-1","1,069280436551400e-1","1,156900968171930e-1","8,413932687707381e-2","1,016212663234560e-1","8,592911027613910e-2","5,314374411917700e-2","6,420142636391070e-2","5,835536970141190e-2","1,148022970232820e-1","8,432623898440570e-2","9,121070709666670e-2","6,935678176705850e-2","6,913141476384350e-2","7,431021165747470e-2","1,032191442902410e-1","1,041695209681600e-1","1,058994541044310e-1","4,078125000000000e+2","2,009357602412834e-1","4,078125000000000e+2","2,114728696657874e-1"
